development_slot,sample_id,source_audit_only,campaign_id_audit_only,prefix_len,observed_step_ids_audit_only,target_step_ids_excluded_audit_only,transmitted_body_sha256,source_literal_redactions,campaign_literal_redactions,leakage_assertions_passed,generation_status,json_object,exact_schema_keys,valid_summary,summary_attack_id,valid_top5,stage_assessment,observed_capabilities,likely_next_intents,predicted_next_ttps,raw_output,reasoning_content_len,finish_reason,model_returned,completion_id,request_id,attempts,last_http_status,last_latency_ms,error_type,error_message,input_tokens_all_attempts,cache_hit_tokens_all_attempts,cache_miss_tokens_all_attempts,output_tokens_all_attempts,estimated_cost_usd_all_attempts,generated_at
formal:0675,ctid::wizard_spider::unknown::0033,ctid,wizard_spider::unknown,33,"[""ctid::wizard_spider::605bb8dc-f6ef-411c-ad1f-94d91bc23ee6"",""ctid::wizard_spider::5ca7a1b3-ff43-4057-b41f-0d8d4ecae848"",""ctid::wizard_spider::bdf16e6e-ad27-4513-9d54-64289440265f"",""ctid::wizard_spider::04cf7962-28c4-40fb-8915-1fd632393a6f"",""ctid::wizard_spider::1a925a0f-7f95-4d5c-9f95-9408f65063a6"",""ctid::wizard_spider::69ce4dd6-ab00-4c63-bcfd-ab02da96c63a"",""ctid::wizard_spider::b80ca347-2d2a-4e33-8683-1975cda6664f"",""ctid::wizard_spider::16abc48a-1f69-4246-83e3-4d0cec0e8d81"",""ctid::wizard_spider::5a5c65c7-d0ff-4275-8f8e-ea0b617369bd"",""ctid::wizard_spider::94942df6-6833-4e69-a6f7-89fda0ef25e1"",""ctid::wizard_spider::1b21e49a-9550-4616-b125-d790a73165a6"",""ctid::wizard_spider::4750c01e-98fc-43f8-8178-14bcc66c2cc9"",""ctid::wizard_spider::dc4236df-0484-4763-891a-c2f6ede5293d"",""ctid::wizard_spider::53e87d17-b904-4739-92f0-4b5169d9a1d4"",""ctid::wizard_spider::f6de05d2-5ec5-4d27-b19c-f8cf817d6213"",""ctid::wizard_spider::aa1b8eef-2c76-4184-b7a7-2b5c175e49f6"",""ctid::wizard_spider::1f30fdc6-88c0-4c69-958d-6101468bd0ec"",""ctid::wizard_spider::ed40220d-9d1f-4191-b73f-54f17278e256"",""ctid::wizard_spider::ced2de73-54fa-49ec-b60d-de635dcde620"",""ctid::wizard_spider::3de63509-4171-488f-8938-ce346677a5a6"",""ctid::wizard_spider::dedb77a9-16b9-498c-bd07-074891abd345"",""ctid::wizard_spider::b8ad9654-80a1-4fde-b2d4-c0de7648621c"",""ctid::wizard_spider::6b9da996-145e-40b1-935f-6818a89bb561"",""ctid::wizard_spider::7a46a8c9-f46a-481b-8b38-68a3aea68114"",""ctid::wizard_spider::1536bbcf-858e-44c2-95cb-ebd46d7434be"",""ctid::wizard_spider::46430565-f9e8-4580-b497-f5f561962d95"",""ctid::wizard_spider::5746a074-1f51-4a96-8e69-f7eb81578f5e"",""ctid::wizard_spider::d9787a1d-0fd4-4776-a073-00423a33e7e2"",""ctid::wizard_spider::180eb3b8-1590-4b77-9b8c-7972c198f09e"",""ctid::wizard_spider::69b0a93e-3c71-42f5-8019-13289d9353b3"",""ctid::wizard_spider::3f878fc6-d5b0-4c95-b022-88f0becbb61e"",""ctid::wizard_spider::06b694af-f503-44ca-bc3c-bd017f75ed89"",""ctid::wizard_spider::cd16fcb6-e1f0-4e0f-bb83-2369516587f2""]","[""ctid::wizard_spider::95d6c92c-e328-4997-ae01-507b709dfa7b""]",18598850c0f1f95a2d202b896c464408232e923b5015ed8073a1f6b04480736d,0,0,True,ok,True,True,True,False,True,攻击者已完成从初始访问、持久化、发现、凭据获取到横向移动和最终勒索加密的完整攻击链，当前处于影响阶段后期。,具备通过RDP和SMB进行文件传输、执行远程命令、建立持久化、系统与网络发现、凭据窃取（包括Kerberoasting和NTDS.dit导出）、横向移动以及部署勒索软件的能力。,攻击者可能正在清理痕迹、扩大影响范围或进行数据窃取，同时可能尝试维持持久性或进一步破坏备份。,"[""T1070"",""T1485"",""T1005"",""T1078"",""T1547""]","{
  ""stage_assessment"": ""攻击者已完成从初始访问、持久化、发现、凭据获取到横向移动和最终勒索加密的完整攻击链，当前处于影响阶段后期。"",
  ""observed_capabilities"": ""具备通过RDP和SMB进行文件传输、执行远程命令、建立持久化、系统与网络发现、凭据窃取（包括Kerberoasting和NTDS.dit导出）、横向移动以及部署勒索软件的能力。"",
  ""likely_next_intents"": ""攻击者可能正在清理痕迹、扩大影响范围或进行数据窃取，同时可能尝试维持持久性或进一步破坏备份。"",
  ""predicted_next_ttps"": [""T1070"", ""T1485"", ""T1005"", ""T1078"", ""T1547""]
}",0,stop,deepseek-v4-flash,160483c9-ea5b-4cdd-ba6f-5019c79786c8,,1,200,2527,,,2199,1408,791,169,0.0001620024,2026-08-07T07:58:08.882280+00:00
formal:0676,stockpile::01c96671-afd3-47d4-8d31-8c116cc0221a::0001,stockpile,01c96671-afd3-47d4-8d31-8c116cc0221a,1,"[""stockpile::01c96671-afd3-47d4-8d31-8c116cc0221a::0000::10fad81e-3f68-47be-83b6-fbee7711c6a9""]","[""stockpile::01c96671-afd3-47d4-8d31-8c116cc0221a::0001::30a8cf10-73dc-497c-8261-a64cc9e91505"",""stockpile::01c96671-afd3-47d4-8d31-8c116cc0221a::0002::3ce95a28-25fc-4a7e-a0cd-0fdb190e2081""]",363ab53ffa26c84d2d799818b3185c82f14d61d764df91a208b29899b0060be1,0,0,True,ok,True,True,True,False,True,攻击者处于早期侦察与数据收集阶段，正在使用文件搜索和暂存工具来定位并准备有价值的数据。,具备跨平台文件搜索能力，能够根据文件扩展名、目录、访问/修改时间及敏感字符串进行筛选，并将结果暂存到指定目录。,攻击者可能继续收集敏感文件，并尝试将暂存的数据进行打包或传输，同时可能提升权限或扩大访问范围。,"[""T1005"",""T1074"",""T1560"",""T1041"",""T1020""]","{
  ""stage_assessment"": ""攻击者处于早期侦察与数据收集阶段，正在使用文件搜索和暂存工具来定位并准备有价值的数据。"",
  ""observed_capabilities"": ""具备跨平台文件搜索能力，能够根据文件扩展名、目录、访问/修改时间及敏感字符串进行筛选，并将结果暂存到指定目录。"",
  ""likely_next_intents"": ""攻击者可能继续收集敏感文件，并尝试将暂存的数据进行打包或传输，同时可能提升权限或扩大访问范围。"",
  ""predicted_next_ttps"": [""T1005"", ""T1074"", ""T1560"", ""T1041"", ""T1020""]
}",0,stop,deepseek-v4-flash,2f82008e-c7a2-499f-9dd0-a5c6ed3e4b31,,1,200,2209,,,532,256,276,148,8.07968e-05,2026-08-07T07:58:08.574225+00:00
formal:0677,stockpile::01c96671-afd3-47d4-8d31-8c116cc0221a::0002,stockpile,01c96671-afd3-47d4-8d31-8c116cc0221a,2,"[""stockpile::01c96671-afd3-47d4-8d31-8c116cc0221a::0000::10fad81e-3f68-47be-83b6-fbee7711c6a9"",""stockpile::01c96671-afd3-47d4-8d31-8c116cc0221a::0001::30a8cf10-73dc-497c-8261-a64cc9e91505""]","[""stockpile::01c96671-afd3-47d4-8d31-8c116cc0221a::0002::3ce95a28-25fc-4a7e-a0cd-0fdb190e2081""]",cdbb71bb873599c964f4fa38458aba189e4ec02918cbd707d6c97a4b69ce67f6,0,0,True,ok,True,True,True,False,True,攻击者处于收集阶段，正在搜索并打包目标文件，可能为后续的数据外泄做准备。,能够跨平台搜索和暂存文件，支持多种过滤条件，并能将文件打包成加密归档。,可能继续收集更多敏感数据，或准备将打包的数据传输到外部。,"[""T1005"",""T1074"",""T1560"",""T1041"",""T1105""]","{
  ""stage_assessment"": ""攻击者处于收集阶段，正在搜索并打包目标文件，可能为后续的数据外泄做准备。"",
  ""observed_capabilities"": ""能够跨平台搜索和暂存文件，支持多种过滤条件，并能将文件打包成加密归档。"",
  ""likely_next_intents"": ""可能继续收集更多敏感数据，或准备将打包的数据传输到外部。"",
  ""predicted_next_ttps"": [""T1005"", ""T1074"", ""T1560"", ""T1041"", ""T1105""]
}",0,stop,deepseek-v4-flash,291051db-e2da-476c-91bc-59d48b3f3483,,1,200,2055,,,582,256,326,121,8.023680000000001e-05,2026-08-07T07:58:08.596818+00:00
formal:0678,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0001,stockpile,01d77744-2515-401a-a497-d9f7241aac3c,1,"[""stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0000::bd527b63-9f9e-46e0-9816-b8434d2b8989""]","[""stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0001::6e1a53c0-7352-4899-be35-fa7f364d5722"",""stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0002::52177cc1-b9ab-4411-ac21-2eadc4b5d3b8"",""stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0004::e8017c46-acb8-400c-a4b5-b3362b5b5baa""]",1db4ac77382096283ee0c8f9d2b3982c50f6d5a9c28a0f934c106771aea04738,0,0,True,ok,True,True,True,False,True,攻击者处于早期侦察阶段，正在收集当前用户信息以了解环境。,具备从当前会话获取用户身份的能力，表明可能已获得初始访问权限。,攻击者可能继续收集系统信息、枚举用户权限或寻找横向移动的途径。,"[""T1082"",""T1069"",""T1057"",""T1018"",""T1078""]","{
  ""stage_assessment"": ""攻击者处于早期侦察阶段，正在收集当前用户信息以了解环境。"",
  ""observed_capabilities"": ""具备从当前会话获取用户身份的能力，表明可能已获得初始访问权限。"",
  ""likely_next_intents"": ""攻击者可能继续收集系统信息、枚举用户权限或寻找横向移动的途径。"",
  ""predicted_next_ttps"": [""T1082"", ""T1069"", ""T1057"", ""T1018"", ""T1078""]
}",0,stop,deepseek-v4-flash,e7855c99-41bc-420c-8c5b-69d33c93c5df,,1,200,1982,,,396,256,140,113,5.1956800000000004e-05,2026-08-07T07:58:08.532648+00:00
formal:0679,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0002,stockpile,01d77744-2515-401a-a497-d9f7241aac3c,2,"[""stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0000::bd527b63-9f9e-46e0-9816-b8434d2b8989"",""stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0001::6e1a53c0-7352-4899-be35-fa7f364d5722""]","[""stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0002::52177cc1-b9ab-4411-ac21-2eadc4b5d3b8"",""stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0004::e8017c46-acb8-400c-a4b5-b3362b5b5baa"",""stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0005::9849d956-37ea-49f2-a8b5-f2ca080b315d""]",720f32fde69a65d00086f6eb64d0212f8d55bd71e31eba2da451e9f032c8d3a6,0,0,True,ok,True,True,True,False,True,攻击者处于早期侦察阶段，正在收集系统用户信息和当前工作目录，以了解目标环境。,具备执行基本系统命令的能力，能够获取当前用户身份和当前目录信息。,攻击者可能继续收集系统信息，如网络配置、操作系统版本、已安装软件等，以进一步规划攻击路径。,"[""T1082"",""T1016"",""T1057"",""T1069"",""T1007""]","{
  ""stage_assessment"": ""攻击者处于早期侦察阶段，正在收集系统用户信息和当前工作目录，以了解目标环境。"",
  ""observed_capabilities"": ""具备执行基本系统命令的能力，能够获取当前用户身份和当前目录信息。"",
  ""likely_next_intents"": ""攻击者可能继续收集系统信息，如网络配置、操作系统版本、已安装软件等，以进一步规划攻击路径。"",
  ""predicted_next_ttps"": [""T1082"", ""T1016"", ""T1057"", ""T1069"", ""T1007""]
}",0,stop,deepseek-v4-flash,444b4a16-ff62-4ac3-af79-5255ae31736f,,1,200,2055,,,423,256,167,126,5.9376800000000004e-05,2026-08-07T07:58:08.685436+00:00
formal:0680,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0003,stockpile,01d77744-2515-401a-a497-d9f7241aac3c,3,"[""stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0000::bd527b63-9f9e-46e0-9816-b8434d2b8989"",""stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0001::6e1a53c0-7352-4899-be35-fa7f364d5722"",""stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0002::52177cc1-b9ab-4411-ac21-2eadc4b5d3b8""]","[""stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0004::e8017c46-acb8-400c-a4b5-b3362b5b5baa"",""stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0005::9849d956-37ea-49f2-a8b5-f2ca080b315d"",""stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0006::830bb6ed-9594-4817-b1a1-c298c0f9f425""]",bf8c9d8bc8f8dcee0411f658b13bb1340e7db1c47e8f78619d2c368d3915bad7,0,0,True,ok,True,True,True,False,True,攻击者处于早期侦察阶段，正在收集系统用户信息和目录结构，以了解目标环境。,具备执行基本系统命令的能力，能够获取当前用户信息、工作目录和目录列表。,攻击者可能继续侦察活动，探索文件系统、查找敏感文件或进一步收集系统信息，为后续攻击做准备。,"[""T1083"",""T1005"",""T1012"",""T1082"",""T1057""]","{
  ""stage_assessment"": ""攻击者处于早期侦察阶段，正在收集系统用户信息和目录结构，以了解目标环境。"",
  ""observed_capabilities"": ""具备执行基本系统命令的能力，能够获取当前用户信息、工作目录和目录列表。"",
  ""likely_next_intents"": ""攻击者可能继续侦察活动，探索文件系统、查找敏感文件或进一步收集系统信息，为后续攻击做准备。"",
  ""predicted_next_ttps"": [""T1083"", ""T1005"", ""T1012"", ""T1082"", ""T1057""]
}",0,stop,deepseek-v4-flash,514777ac-477c-4823-ad17-7c7a0e8e47a8,,1,200,1911,,,447,256,191,126,6.27368e-05,2026-08-07T07:58:08.639590+00:00
formal:0681,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0004,stockpile,01d77744-2515-401a-a497-d9f7241aac3c,4,"[""stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0000::bd527b63-9f9e-46e0-9816-b8434d2b8989"",""stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0001::6e1a53c0-7352-4899-be35-fa7f364d5722"",""stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0002::52177cc1-b9ab-4411-ac21-2eadc4b5d3b8"",""stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0004::e8017c46-acb8-400c-a4b5-b3362b5b5baa""]","[""stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0005::9849d956-37ea-49f2-a8b5-f2ca080b315d"",""stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0006::830bb6ed-9594-4817-b1a1-c298c0f9f425"",""stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0007::b18e8767-b7ea-41a3-8e80-baf65a5ddef5""]",e1ad9beddc6696f4244b21ba217c6421bdd33f7992ff3e737446929cf96c32cb,0,0,True,ok,True,True,True,False,True,攻击者处于早期侦察阶段，主要进行系统信息收集，包括用户身份、目录结构和网络配置。,具备执行基本系统命令的能力，能够获取当前用户信息、工作目录、目录列表和网络配置。,攻击者可能继续收集系统信息，如操作系统版本、运行进程或域信息，为后续横向移动或权限提升做准备。,"[""T1082"",""T1057"",""T1012"",""T1069"",""T1007""]","{
  ""stage_assessment"": ""攻击者处于早期侦察阶段，主要进行系统信息收集，包括用户身份、目录结构和网络配置。"",
  ""observed_capabilities"": ""具备执行基本系统命令的能力，能够获取当前用户信息、工作目录、目录列表和网络配置。"",
  ""likely_next_intents"": ""攻击者可能继续收集系统信息，如操作系统版本、运行进程或域信息，为后续横向移动或权限提升做准备。"",
  ""predicted_next_ttps"": [""T1082"", ""T1057"", ""T1012"", ""T1069"", ""T1007""]
}",0,stop,deepseek-v4-flash,0189cf5c-d44c-4d9e-bdc1-04f383eeb71e,,1,200,2017,,,472,256,216,133,6.81968e-05,2026-08-07T07:58:08.847298+00:00
formal:0682,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0005,stockpile,01d77744-2515-401a-a497-d9f7241aac3c,5,"[""stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0000::bd527b63-9f9e-46e0-9816-b8434d2b8989"",""stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0001::6e1a53c0-7352-4899-be35-fa7f364d5722"",""stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0002::52177cc1-b9ab-4411-ac21-2eadc4b5d3b8"",""stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0004::e8017c46-acb8-400c-a4b5-b3362b5b5baa"",""stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0005::9849d956-37ea-49f2-a8b5-f2ca080b315d""]","[""stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0006::830bb6ed-9594-4817-b1a1-c298c0f9f425"",""stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0007::b18e8767-b7ea-41a3-8e80-baf65a5ddef5""]",9d6c7c384adf9318a9a1aa8c96b609ffc63a0da4147e03aa6474b4bbda1753bc,0,0,True,ok,True,True,True,False,True,攻击者处于初始侦察阶段，正在收集系统用户、目录结构、网络配置和软件环境等信息，以了解目标环境。,具备执行基本系统命令的能力，能够获取当前用户、工作目录、目录列表、网络配置以及检查特定软件是否安装。,攻击者可能继续收集系统信息，如操作系统版本、运行进程、域信息或用户权限，为后续横向移动或权限提升做准备。,"[""T1082"",""T1057"",""T1069"",""T1033"",""T1012""]","{
  ""stage_assessment"": ""攻击者处于初始侦察阶段，正在收集系统用户、目录结构、网络配置和软件环境等信息，以了解目标环境。"",
  ""observed_capabilities"": ""具备执行基本系统命令的能力，能够获取当前用户、工作目录、目录列表、网络配置以及检查特定软件是否安装。"",
  ""likely_next_intents"": ""攻击者可能继续收集系统信息，如操作系统版本、运行进程、域信息或用户权限，为后续横向移动或权限提升做准备。"",
  ""predicted_next_ttps"": [""T1082"", ""T1057"", ""T1069"", ""T1033"", ""T1012""]
}",0,stop,deepseek-v4-flash,a5f21a1f-81b3-4408-b45d-38f606a1c652,,1,200,2027,,,499,256,243,146,7.561680000000002e-05,2026-08-07T07:58:09.001381+00:00
formal:0683,stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0006,stockpile,01d77744-2515-401a-a497-d9f7241aac3c,6,"[""stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0000::bd527b63-9f9e-46e0-9816-b8434d2b8989"",""stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0001::6e1a53c0-7352-4899-be35-fa7f364d5722"",""stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0002::52177cc1-b9ab-4411-ac21-2eadc4b5d3b8"",""stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0004::e8017c46-acb8-400c-a4b5-b3362b5b5baa"",""stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0005::9849d956-37ea-49f2-a8b5-f2ca080b315d"",""stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0006::830bb6ed-9594-4817-b1a1-c298c0f9f425""]","[""stockpile::01d77744-2515-401a-a497-d9f7241aac3c::0007::b18e8767-b7ea-41a3-8e80-baf65a5ddef5""]",42d27fdb08eca0f23ef8a34172f070b01d950ea5fd03301363090b90a9f4910c,0,0,True,ok,True,True,True,False,True,攻击者处于早期侦察阶段，主要进行系统信息收集和环境探测。,能够执行基本系统命令，获取用户信息、目录结构、网络配置，并检查特定软件是否安装。,攻击者可能继续收集系统详细信息，寻找可利用的漏洞或敏感数据，为后续入侵做准备。,"[""T1082"",""T1057"",""T1007"",""T1012"",""T1046""]","{
  ""stage_assessment"": ""攻击者处于早期侦察阶段，主要进行系统信息收集和环境探测。"",
  ""observed_capabilities"": ""能够执行基本系统命令，获取用户信息、目录结构、网络配置，并检查特定软件是否安装。"",
  ""likely_next_intents"": ""攻击者可能继续收集系统详细信息，寻找可利用的漏洞或敏感数据，为后续入侵做准备。"",
  ""predicted_next_ttps"": [""T1082"", ""T1057"", ""T1007"", ""T1012"", ""T1046""]
}",0,stop,deepseek-v4-flash,cc6382ee-0bbd-4e2d-adc5-9c26c8638f90,,1,200,1840,,,529,256,273,121,7.28168e-05,2026-08-07T07:58:08.837659+00:00
formal:0684,stockpile::09ad625e-6cba-490f-afe3-5417e7edb9c6::0001,stockpile,09ad625e-6cba-490f-afe3-5417e7edb9c6,1,"[""stockpile::09ad625e-6cba-490f-afe3-5417e7edb9c6::0000::10fad81e-3f68-47be-83b6-fbee7711c6a9""]","[""stockpile::09ad625e-6cba-490f-afe3-5417e7edb9c6::0001::30a8cf10-73dc-497c-8261-a64cc9e91505"",""stockpile::09ad625e-6cba-490f-afe3-5417e7edb9c6::0002::4a1120a5-971c-457f-bb07-60641b4723fd""]",363ab53ffa26c84d2d799818b3185c82f14d61d764df91a208b29899b0060be1,0,0,True,ok,True,True,True,False,True,攻击者处于早期侦察与数据收集阶段，正在系统性地搜索和暂存目标主机上的敏感文件。,具备跨平台文件搜索与暂存能力，能够根据文件扩展名、目录、访问/修改时间及敏感内容进行筛选，并将结果暂存至隐蔽位置。,攻击者可能继续扩大文件收集范围，尝试将暂存的数据外传，或进一步探测目标环境以寻找更多敏感信息。,"[""T1005"",""T1074"",""T1041"",""T1020"",""T1083""]","{
  ""stage_assessment"": ""攻击者处于早期侦察与数据收集阶段，正在系统性地搜索和暂存目标主机上的敏感文件。"",
  ""observed_capabilities"": ""具备跨平台文件搜索与暂存能力，能够根据文件扩展名、目录、访问/修改时间及敏感内容进行筛选，并将结果暂存至隐蔽位置。"",
  ""likely_next_intents"": ""攻击者可能继续扩大文件收集范围，尝试将暂存的数据外传，或进一步探测目标环境以寻找更多敏感信息。"",
  ""predicted_next_ttps"": [""T1005"", ""T1074"", ""T1041"", ""T1020"", ""T1083""]
}",0,stop,deepseek-v4-flash,3f223d92-11df-420d-8a1e-b1c59803702d,,1,200,2131,,,532,256,276,149,8.107680000000001e-05,2026-08-07T07:58:09.150937+00:00
formal:0685,stockpile::09ad625e-6cba-490f-afe3-5417e7edb9c6::0002,stockpile,09ad625e-6cba-490f-afe3-5417e7edb9c6,2,"[""stockpile::09ad625e-6cba-490f-afe3-5417e7edb9c6::0000::10fad81e-3f68-47be-83b6-fbee7711c6a9"",""stockpile::09ad625e-6cba-490f-afe3-5417e7edb9c6::0001::30a8cf10-73dc-497c-8261-a64cc9e91505""]","[""stockpile::09ad625e-6cba-490f-afe3-5417e7edb9c6::0002::4a1120a5-971c-457f-bb07-60641b4723fd""]",cdbb71bb873599c964f4fa38458aba189e4ec02918cbd707d6c97a4b69ce67f6,0,0,True,ok,True,True,True,False,True,攻击者处于收集阶段，正在搜索并打包目标文件，可能为后续数据外泄做准备。,能够跨平台搜索和暂存文件，支持多种过滤条件，并能将文件打包为受密码保护的归档。,可能将收集的数据进行压缩加密，并尝试将其传输到外部，或进一步收集凭据和敏感信息。,"[""T1560"",""T1005"",""T1074"",""T1041"",""T1003""]","{
  ""stage_assessment"": ""攻击者处于收集阶段，正在搜索并打包目标文件，可能为后续数据外泄做准备。"",
  ""observed_capabilities"": ""能够跨平台搜索和暂存文件，支持多种过滤条件，并能将文件打包为受密码保护的归档。"",
  ""likely_next_intents"": ""可能将收集的数据进行压缩加密，并尝试将其传输到外部，或进一步收集凭据和敏感信息。"",
  ""predicted_next_ttps"": [""T1560"", ""T1005"", ""T1074"", ""T1041"", ""T1003""]
}",0,stop,deepseek-v4-flash,d5e5e4b7-7c44-4b4f-8e39-11de418f79c4,,1,200,2222,,,582,256,326,131,8.303680000000001e-05,2026-08-07T07:58:09.340569+00:00
formal:0686,stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0001,stockpile,0b5636cf-f019-4ec9-aa7c-6e4f55505374,1,"[""stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0000::85341c8c-4ecb-4579-8f53-43e3e91d7617""]","[""stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0001::fa4ed735-7006-4451-a578-b516f80e559f"",""stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0002::deeac480-5c2a-42b5-90bb-41675ee53c7e"",""stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0003::65048ec1-f7ca-49d3-9410-10813e472b30""]",734fa033b3c436643e78054401c8eaf51b085e6ba7cb740574e8f30144eefcbe,0,0,True,ok,True,True,True,False,True,攻击者处于早期侦察阶段，通过ARP缓存识别远程主机，尚未表现出明显的入侵或横向移动行为。,具备基本网络侦察能力，能够从本地系统获取网络邻居信息。,攻击者可能继续收集目标环境信息，如网络拓扑、活跃主机或服务，为后续入侵做准备。,"[""T1046"",""T1016"",""T1033"",""T1082"",""T1057""]","{
  ""stage_assessment"": ""攻击者处于早期侦察阶段，通过ARP缓存识别远程主机，尚未表现出明显的入侵或横向移动行为。"",
  ""observed_capabilities"": ""具备基本网络侦察能力，能够从本地系统获取网络邻居信息。"",
  ""likely_next_intents"": ""攻击者可能继续收集目标环境信息，如网络拓扑、活跃主机或服务，为后续入侵做准备。"",
  ""predicted_next_ttps"": [""T1046"", ""T1016"", ""T1033"", ""T1082"", ""T1057""]
}",0,stop,deepseek-v4-flash,046907e1-8995-4d53-a763-7c879ddc522c,,1,200,1923,,,398,256,142,123,5.503680000000001e-05,2026-08-07T07:58:09.044086+00:00
formal:0687,stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0002,stockpile,0b5636cf-f019-4ec9-aa7c-6e4f55505374,2,"[""stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0000::85341c8c-4ecb-4579-8f53-43e3e91d7617"",""stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0001::fa4ed735-7006-4451-a578-b516f80e559f""]","[""stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0002::deeac480-5c2a-42b5-90bb-41675ee53c7e"",""stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0003::65048ec1-f7ca-49d3-9410-10813e472b30"",""stockpile::0b5636cf-f019-4ec9-aa7c-6e4f55505374::0004::ece5dde3-d370-4c20-b213-a1f424aa8d03""]",5c2c70283fd51de4d47b44ff17ae3189402bea7f12e2cdf0b891b7274f23e2db,0,0,True,ok,True,True,True,False,True,攻击者处于早期侦察阶段，正在收集网络环境信息。,能够通过ARP缓存识别远程主机，并能将IP解析为主机名，具备基本网络发现能力。,攻击者可能继续扩大网络侦察范围，寻找可利用的目标系统或服务，为后续入侵做准备。,"[""T1016"",""T1046"",""T1033"",""T1082"",""T1057""]","{
  ""stage_assessment"": ""攻击者处于早期侦察阶段，正在收集网络环境信息。"",
  ""observed_capabilities"": ""能够通过ARP缓存识别远程主机，并能将IP解析为主机名，具备基本网络发现能力。"",
  ""likely_next_intents"": ""攻击者可能继续扩大网络侦察范围，寻找可利用的目标系统或服务，为后续入侵做准备。"",
  ""predicted_next_ttps"": [""T1016"", ""T1046"", ""T1033"", ""T1082"", ""T1057""]
}",0,stop,deepseek-v4-flash,8742f61b-6f17-4eac-a621-c116883f661b,,1,200,1783,,,425,384,41,118,3.9855200000000004e-05,2026-08-07T07:58:08.974933+00:00
